"aphiaID";"kingdom";"phylum";"class";"order";"family";"genus"
1594;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Bougainvilliidae";NA
369787;"Plantae";"Rhodophyta";"Florideophyceae";"Gracilariales";"Gracilariaceae";"Hydropuntia"
106370;"Animalia";"Ctenophora";"Tentaculata";"Cydippida";"Haeckeliidae";"Haeckelia"
1539730;"Animalia";"Cnidaria";"Scyphozoa";"Semaeostomeae";"Ulmaridae";"Aurelia"
172209;"Chromista";"Oomycota";"Peronosporea";"Myzocytiopsidales";"Pontismataceae";"Pontisma"
166805;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Petrosiidae";"Neopetrosia"
280112;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Chaetodermis"
273178;"Animalia";"Chordata";"Teleostei";"Callionymiformes";"Callionymidae";"Callionymus"
206839;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Pteragogus"
278338;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Cryptocentrus"
125642;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Nettastomatidae";"Saurenchelys"
413040;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Thalasseus"
622670;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Bacillariales";"Bacillariaceae";"Nitzschia"
273911;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Siganidae";"Siganus"
278635;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lethrinidae";"Lethrinus"
117615;"Animalia";"Cnidaria";"Hydrozoa";"Trachymedusae";"Halicreatidae";"Botrynema"
531833;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Facelinidae";"Noumeaella"
154000;"Animalia";"Mollusca";"Gastropoda";"Architaenioglossa";"Viviparidae";NA
154627;"Animalia";"Chordata";"Teleostei";"Gymnotiformes";"Apteronotidae";NA
1026595;"Animalia";"Chordata";"Teleostei";"Cypriniformes";"Cyprinidae";"Danio"
1488850;"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Miridae";"Lygus"
204917;"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Hemiscylliidae";"Chiloscyllium"
159473;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Carangoides"
413041;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Thalasseus"
369800;"Plantae";"Rhodophyta";"Florideophyceae";"Halymeniales";"Halymeniaceae";"Isabbottia"
1580475;"Animalia";"Arthropoda";"Chilopoda";"Scolopendromorpha";"Scolopendridae";"Otostigmus"
372743;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Corallinaceae";"Bossiella"
270479;"Animalia";"Chordata";"Cladistii";"Polypteriformes";"Polypteridae";"Polypterus"
268746;"Animalia";"Chordata";"Teleostei";"Siluriformes";"Mochokidae";"Chiloglanis"
987635;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Piophilidae";"Piophila"
1505231;"Animalia";"Chordata";"Mammalia";"Chiroptera";"Molossidae";"Tadarida"
277833;"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Hemiscylliidae";"Chiloscyllium"
269225;"Animalia";"Chordata";"Elasmobranchii";"Rhinopristiformes";"Glaucostegidae";"Glaucostegus"
212232;"Animalia";"Chordata";"Teleostei";"Syngnathiformes";"Syngnathidae";"Hippocampus"
205630;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Cryptocentrus"
413038;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Thalasseus"
206216;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Plesiastreidae";"Plesiastrea"
273288;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Trachinotus"
100779;"Animalia";"Cnidaria";"Hexacorallia";"Ceriantharia";"Arachnactidae";"Arachnanthus"
715655;"Animalia";"Mollusca";"Gastropoda";"Cephalaspidea";"Haminoeidae";"Phanerophthalmus"
147456;"Animalia";"Mollusca";"Gastropoda";"Lepetellida";"Haliotidae";"Haliotis"
931;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Phyllodocidae";NA
590318;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Paguridae";"Pagurus"
207666;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Fragum"
280875;"Animalia";"Chordata";"Elasmobranchii";"Rhinopristiformes";"Glaucostegidae";"Glaucostegus"
277699;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Siphamia"
214009;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Solieriaceae";"Sarconema"
113253;"Chromista";"Foraminifera";"Globothalamea";"Rotaliida";"Elphidiidae";"Elphidium"
143866;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Callithamniaceae";"Spyridia"
280417;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinidae";"Craterocephalus"
160050;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Dytiscidae";"Hydroporus"
231751;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Haleciidae";"Halecium"
517570;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Xeniidae";"Sarcothelia"
283789;"Animalia";"Cnidaria";"Hexacorallia";"Ceriantharia";"Arachnactidae";"Isarachnanthus"
986786;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Trypanosyllis"
506701;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Booneostrea"
281023;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Hemigaleidae";"Hemigaleus"
91;"Animalia";"Mollusca";"Polyplacophora";"Chitonida";"Acanthochitonidae";NA
210518;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Alpheidae";"Alpheus"
330068;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Odontosyllis"
208673;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Diogenidae";"Calcinus"
205242;"Animalia";"Echinodermata";"Echinoidea";"Clypeasteroida";"Clypeasteridae";"Clypeaster"
167995;"Animalia";"Porifera";"Demospongiae";"Axinellida";"Raspailiidae";"Lithoplocamia"
537017;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Dendrodorididae";"Dendrodoris"
144808;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Digenea"
131292;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Eusyllis"
876052;"Animalia";"Mollusca";"Bivalvia";"Galeommatida";"Galeommatidae";"Ephippodontina"
211609;"Plantae";"Rhodophyta";"Florideophyceae";"Nemaliales";"Galaxauraceae";"Galaxaura"
203905;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Priolepis"
270115;"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Orectolobidae";"Orectolobus"
205521;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Macropharyngodon"
278364;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Soleidae";"Pardachirus"
270332;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Nemipteridae";"Pentapodus"
282210;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Nemipteridae";"Pentapodus"
269603;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Lamiopsis"
282911;"Animalia";"Chordata";"Teleostei";"Perciformes";"Platycephalidae";"Sunagocia"
206211;"Animalia";"Annelida";"Polychaeta";"Echiuroidea";"Thalassematidae";"Ochetostoma"
218431;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Parastromateus"
149122;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Chaetocerotanae incertae sedis";"Chaetocerotaceae";"Chaetoceros"
169698;"Animalia";"Porifera";"Demospongiae";"Verongiida";"Pseudoceratinidae";"Pseudoceratina"
218065;"Animalia";"Chordata";"Teleostei";"Perciformes";"Scorpaenidae";"Parascorpaena"
219456;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Eviota"
343934;"Animalia";"Chordata";"Aves";"Pelecaniformes";"Pelecanidae";"Pelecanus"
1605254;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Plectroglyphidodon"
219243;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Aspidontus"
273484;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Plectorhinchus"
1013644;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Terapontidae";"Leiopotherapon"
209061;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";"Atergatis"
208697;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Diogenidae";"Dardanus"
737218;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";"Gomphina"
143773;"Plantae";"Rhodophyta";"Florideophyceae";"Rhodymeniales";"Champiaceae";NA
475093;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Apogonichthyoides"
273836;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Epinephelus"
369869;"Plantae";"Chlorophyta";"Pedinophyceae";"Marsupiomonadales";"Marsupiomonadaceae";"Marsupiomonas"
599572;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Aeolidiidae";"Aeolidiella"
424012;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Mitridae";"Mitra"
733474;"Animalia";"Arthropoda";"Thecostraca";"Balanomorpha";"Balanidae";"Armatobalanus"
218433;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Scomberoides"
408993;"Animalia";"Arthropoda";"Malacostraca";"Stomatopoda";"Protosquillidae";"Haptosquilla"
459085;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";"Drupa"
1744800;"Animalia";"Annelida";"Polychaeta";NA;"Polygordiidae";"Polygordius"
218349;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Terapontidae";"Terapon"
564911;"Animalia";"Porifera";"Homoscleromorpha";"Homosclerophorida";"Oscarellidae";"Oscarella"
332555;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Thelepus"
276969;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Gerres"
832387;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Galatheidae";"Galathea"
444463;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Grapsidae";"Metopograpsus"
475520;"Animalia";"Annelida";"Clitellata";"Tubificida";"Naididae";"Heronidrilus"
216711;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Clypeomorus"
278323;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Cryptocentrus"
865877;"Chromista";"Oomycota";"Peronosporea";"Peronosporales";"Peronosporaceae";"Halophytophthora"
221345;"Animalia";"Chordata";"Teleostei";"Batrachoidiformes";"Batrachoididae";"Allenbatrachus"
276955;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Gerres"
211549;"Plantae";"Rhodophyta";"Florideophyceae";"Gracilariales";"Gracilariaceae";"Gracilaria"
217593;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Ophichthidae";"Pisodonophis"
1491123;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Sarcophagidae";NA
1527939;"Animalia";"Chordata";"Aves";"Passeriformes";"Zosteropidae";"Zosterops"
229;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";NA
218385;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Carangoides"
218106;"Animalia";"Chordata";"Teleostei";"Perciformes";"Scorpaenidae";"Scorpaenopsis"
276528;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
278647;"Animalia";"Chordata";"Teleostei";"Acropomatiformes";"Champsodontidae";"Champsodon"
219505;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Istigobius"
397897;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Dasyatidae";"Neotrygon"
206066;"Animalia";"Chordata";"Teleostei";"Acropomatiformes";"Champsodontidae";"Champsodon"
712402;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Dasyatidae";"Neotrygon"
218620;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Rhabdosargus"
277783;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Gobiopsis"
205762;"Animalia";"Chordata";"Teleostei";"Dactylopteriformes";"Dactylopteridae";"Dactyloptena"
277477;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Pseudanthias"
272284;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Engraulidae";"Engraulis"
127102;"Animalia";"Chordata";"Teleostei";"Perciformes";"Zoarcidae";"Lycodes"
130720;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Polynoidae";"Acholoe"
291591;"Animalia";"Echinodermata";"Asteroidea";"Forcipulatida";"Stichasteridae";"Allostichaster"
125909;"Animalia";"Chordata";"Teleostei";"Perciformes";"Ammodytidae";"Ammodytes"
137086;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Balaenidae";"Balaena"
106922;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Carcinidae";"Carcinus"
593173;"Animalia";"Arthropoda";"Hexapoda";"Plecoptera";NA;NA
1491131;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Sarcophagidae";"Ravinia"
106651;"Animalia";"Arthropoda";"Copepoda";"Cyclopoida";"Oithonidae";"Oithona"
160762;"Animalia";"Echinodermata";"Echinoidea";"Spatangoida";"Schizasteridae";"Abatus"
210125;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Porcellanidae";"Petrolisthes"
125588;"Animalia";"Chordata";"Teleostei";"Perciformes";"Agonidae";NA
163055;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Chaetocerotanae incertae sedis";"Chaetocerotaceae";"Chaetoceros"
160786;"Animalia";"Echinodermata";"Echinoidea";"Arbacioida";"Arbaciidae";"Arbacia"
869437;"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Veliidae";"Microvelia"
1340377;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Leptosiphonia"
593209;"Animalia";"Arthropoda";"Hexapoda";"Trichoptera";"Lepidostomatidae";"Lepidostoma"
1328221;"Animalia";"Annelida";"Clitellata";"Arhynchobdellida";"Haemadipsidae";NA
269939;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Clinidae";"Myxodes"
236484;"Animalia";"Chordata";"Teleostei";"Perciformes";"Pinguipedidae";"Pinguipes"
344630;"Animalia";"Chordata";"Mammalia";"Carnivora";"Otariidae";"Otaria"
343898;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Phocoenidae";"Phocoena"
234633;"Animalia";"Chordata";"Teleostei";"Perciformes";"Nototheniidae";"Patagonotothen"
136978;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Balaenidae";NA
160753;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Temnopleuridae";"Pseudechinus"
254974;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Balaenidae";"Eubalaena"
159825;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Stromateidae";"Peprilus"
149112;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Rhizosoleniales";"Rhizosoleniaceae";"Guinardia"
125951;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Centrolophidae";"Hyperoglyphe"
123427;"Animalia";"Echinodermata";"Echinoidea";"Spatangoida";"Schizasteridae";"Brisaster"
1603284;"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Camelidae";"Lama"
282548;"Animalia";"Chordata";"Teleostei";"Ophidiiformes";"Ophidiidae";"Raneya"
126104;"Animalia";"Chordata";"Teleostei";"Perciformes";"Zoarcidae";"Lycodes"
123371;"Animalia";"Echinodermata";"Echinoidea";"Arbacioida";"Arbaciidae";"Arbacia"
137031;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Phocoenidae";"Phocoena"
296994;"Animalia";"Chordata";"Teleostei";"Perciformes";"Nototheniidae";"Lindbergichthys"
172154;"Chromista";"Oomycota";"Peronosporea";"Saprolegniales";"Ectrogellaceae";"Eurychasma"
129289;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Flabelligeridae";"Brada"
562645;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Munididae";NA
342032;"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Octopodidae";"Octopus"
100785;"Animalia";"Cnidaria";"Hexacorallia";"Corallimorpharia";"Corallimorphidae";"Corynactis"
273998;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Stromateidae";"Stromateus"
441460;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Epialtidae";"Leucippa"
122314;"Animalia";"Nemertea";"Pilidiophora";"Heteronemertea";"Lineidae";NA
144220;"Plantae";"Rhodophyta";"Florideophyceae";"Palmariales";"Rhodophysemataceae";"Rhodophysema"
272455;"Animalia";"Chordata";"Teleostei";"Gadiformes";"Merlucciidae";"Merluccius"
370321;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Vertebrata"
174830;"Animalia";"Annelida";"Polychaeta";"Spionida";"Spionidae";"Rhynchospio"
145721;"Chromista";"Ochrophyta";"Phaeophyceae";"Laminariales";"Alariaceae";"Undaria"
138117;"Animalia";"Mollusca";"Polyplacophora";"Lepidopleurida";"Leptochitonidae";"Leptochiton"
144018;"Plantae";"Rhodophyta";"Florideophyceae";"Hapalidiales";"Hapalidiaceae";"Lithothamnion"
279373;"Animalia";"Chordata";"Teleostei";"Perciformes";"Bovichtidae";"Bovichtus"
137047;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna"
280634;"Animalia";"Chordata";"Teleostei";"Perciformes";"Eleginopidae";"Eleginops"
125526;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Centrolophidae";NA
129243;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Cirratulidae";"Cirratulus"
234137;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Crepipatella"
1719335;"Animalia";"Arthropoda";"Malacostraca";"Bathynellacea";"Bathynellidae";"Fortescuenella"
990516;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinopsidae";"Odontesthes"
281828;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinopsidae";"Odontesthes"
281824;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinopsidae";"Odontesthes"
273655;"Animalia";"Chordata";"Teleostei";"Mugiliformes";"Mugilidae";"Mugil"
105699;"Animalia";"Chordata";"Elasmobranchii";"Hexanchiformes";"Hexanchidae";NA
372540;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Kallymeniaceae";"Callophyllis"
136995;"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";NA
217628;"Animalia";"Chordata";"Elasmobranchii";"Hexanchiformes";"Hexanchidae";"Notorynchus"
281826;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinopsidae";"Odontesthes"
125762;"Animalia";"Chordata";"Teleostei";"Gadiformes";"Merlucciidae";"Merluccius"
270873;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Centrolophidae";"Seriolella"
175302;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Tedaniidae";"Tedania"
279346;"Animalia";"Chordata";"Teleostei";"Perciformes";"Nototheniidae";"Patagonotothen"
231416;"Animalia";"Chordata";"Mammalia";"Carnivora";"Phocidae";"Lobodon"
271669;"Animalia";"Chordata";"Elasmobranchii";"Squatiniformes";"Squatinidae";"Squatina"
450114;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Dromiidae";"Eudromia"
123086;"Animalia";"Echinodermata";"Asteroidea";"Forcipulatida";NA;NA
150947;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Sphaeroceridae";NA
107381;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Carcinidae";"Carcinus"
145297;"Chromista";"Ochrophyta";"Phaeophyceae";"Tilopteridales";"Cutleriaceae";"Cutleria"
1634610;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Biddulphiales";"Biddulphiaceae";"Neobrightwellia"
143965;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Chordariaceae";"Sauvageaugloia"
1372916;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Phyllophoraceae";"Asterfilopsis"
144168;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Phyllophoraceae";"Gymnogongrus"
117254;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Tubulariidae";"Ectopleura"
604739;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Callithamniaceae";"Gaillona"
102005;"Animalia";"Arthropoda";"Malacostraca";"Amphipoda";"Ampithoidae";"Ampithoe"
162919;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Kallymeniaceae";"Callophyllis"
376072;"Plantae";"Rhodophyta";"Florideophyceae";"Colaconematales";"Colaconemataceae";"Colaconema"
149069;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Rhizosoleniales";"Rhizosoleniaceae";"Rhizosolenia"
252565;"Animalia";"Chordata";"Ascidiacea";"Phlebobranchia";"Cionidae";"Ciona"
156093;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Acinetosporaceae";"Feldmannia"
145869;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Scytosiphonaceae";"Scytosiphon"
367978;"Animalia";"Mollusca";"Bivalvia";"Mytilida";"Mytilidae";"Brachidontes"
1027787;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Melanothamnus"
144072;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Chordariaceae";"Myriotrichia"
279344;"Animalia";"Chordata";"Teleostei";"Perciformes";"Nototheniidae";"Patagonotothen"
457048;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Bostrycapulus"
144623;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Polysiphonia"
137898;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Discodorididae";"Geitodoris"
162871;"Plantae";"Rhodophyta";"Florideophyceae";"Colaconematales";"Colaconemataceae";"Colaconema"
132069;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Suberitidae";"Pseudosuberites"
102438;"Animalia";"Arthropoda";"Malacostraca";"Amphipoda";"Ischyroceridae";"Jassa"
145863;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Scytosiphonaceae";"Petalonia"
149055;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Paraliales";"Paraliaceae";"Paralia"
337791;"Animalia";"Annelida";"Polychaeta";NA;"Sabellariidae";"Phragmatopoma"
149335;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Striatellales";"Striatellaceae";"Grammatophora"
103585;"Animalia";"Chordata";"Ascidiacea";"Aplousobranchia";"Didemnidae";"Lissoclinum"
817223;"Animalia";"Mollusca";"Polyplacophora";"Chitonida";"Mopaliidae";"Plaxiphora"
343899;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Ziphiidae";"Hyperoodon"
137091;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Balaenopteridae";"Balaenoptera"
138524;"Animalia";"Mollusca";"Gastropoda";NA;"Limapontiidae";"Placida"
137146;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus"
231434;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Delphinidae";"Lagenorhynchus"
172541;"Animalia";"Echinodermata";"Asteroidea";"Forcipulatida";"Stichasteridae";"Cosmasterias"
143717;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Ectocarpaceae";NA
106285;"Chromista";"Cryptophyta";"Cryptophyceae";"Pyrenomonadales";"Geminigeraceae";"Teleaulax"
394848;"Animalia";"Arthropoda";"Thecostraca";"Balanomorpha";"Balanidae";"Balanus"
110938;"Animalia";"Bryozoa";"Gymnolaemata";"Cheilostomatida";"Membraniporidae";"Membranipora"
104462;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Calanidae";"Calanoides"
158791;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Citharichthys"
147435;"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Haematopus"
160822;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Temnopleuridae";"Pseudechinus"
270906;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Percichthyidae";"Siniperca"
159128;"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Haematopus"
137118;"Animalia";"Chordata";"Mammalia";"Cetartiodactyla";"Physeteridae";"Physeter"
106734;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Porcellanidae";NA
415291;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Discodorididae";"Diaulula"
246565;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Ovalipidae";"Ovalipes"
206414;"Animalia";"Mollusca";"Polyplacophora";"Chitonida";"Chitonidae";"Tonicia"
144921;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Chordariaceae";"Liebmannia"
279844;"Animalia";"Chordata";"Teleostei";"Perciformes";"Zoarcidae";"Austrolycus"
148592;"Animalia";"Arthropoda";"Malacostraca";"Amphipoda";"Corophiidae";"Monocorophium"
494940;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Chordariaceae";"Leathesia"
1647545;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Cystocloniaceae";"Meridionella"
236485;"Animalia";"Chordata";"Teleostei";"Perciformes";"Pinguipedidae";"Pinguipes"
282757;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Centrolophidae";"Seriolella"
369494;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Cladhymenia"
325483;"Animalia";"Arthropoda";"Malacostraca";"Isopoda";"Idoteidae";"Idotea"
170434;"Animalia";"Porifera";"Demospongiae";"Clionaida";"Clionaidae";"Cliona"
449151;"Chromista";"Bigyra";NA;NA;NA;NA
146279;"Chromista";"Ochrophyta";"Phaeophyceae";"Sphacelariales";"Lithodermataceae";"Lithoderma"
372744;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Corallinaceae";"Bossiella"
231398;"Animalia";"Chordata";"Mammalia";"Carnivora";"Phocidae";"Mirounga"
225782;"Animalia";"Chordata";"Aves";"Sphenisciformes";"Spheniscidae";"Spheniscus"
1303773;"Animalia";"Arthropoda";"Branchiopoda";"Anomopoda";"Daphniidae";"Simocephalus"
278468;"Animalia";"Chordata";"Holocephali";"Chimaeriformes";"Callorhinchidae";"Callorhinchus"
413467;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Tegulidae";"Tegula"
118113;"Animalia";"Arthropoda";"Hexapoda";NA;"Hypogastruridae";"Hypogastrura"
382180;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Calliostomatidae";NA
